deposit,poutcome_success,poutcome_is_unknown,poutcome_failure,poutcome_other,was_previously_contacted,previous_log1p,contact_is_unknown,contact_cellular,has_debt,financial_stress,balance_log1p,net_balance_indicator,is_peak_month,month_may,month_mar,month_sep,month_oct,month_dec,marital_single,marital_married,education_tertiary,education_primary,education_secondary,job,pdays,pdays_contacted,campaign_capped,age_squared
0,False,1,False,False,0,0.0,0,True,0,0,8.89740886527095,1,0,False,False,False,False,False,False,False,False,False,True,technician,-1,,4.0,1089
0,False,1,False,False,0,0.0,0,True,0,0,8.94715577112479,1,0,False,False,False,False,False,True,False,True,False,False,management,-1,,1.0,1225
0,False,0,False,True,1,2.302585092994046,0,True,1,1,10.623252321000344,1,0,True,False,False,False,False,False,True,True,False,False,management,358,358.0,1.0,2809
0,False,1,False,False,0,0.0,1,False,1,0,9.416052881560711,1,0,True,False,False,False,False,False,True,False,False,True,retired,-1,,1.0,3364
0,False,1,False,False,0,0.0,1,False,1,0,8.846640813100485,1,0,True,False,False,False,False,True,False,False,True,False,blue-collar,-1,,1.0,676
0,False,1,False,False,0,0.0,1,False,1,1,8.921324076511265,1,0,True,False,False,False,False,False,True,False,False,True,admin.,-1,,1.0,1156
0,False,1,False,False,0,0.0,0,True,0,0,8.879472402074802,1,0,False,False,False,False,False,False,True,False,True,False,blue-collar,-1,,3.0,2500
0,False,1,False,False,0,0.0,0,False,1,0,8.853379672927634,1,0,False,False,False,False,False,False,True,False,False,False,blue-collar,-1,,3.0,1764
0,False,0,False,True,1,0.6931471805599453,0,True,1,0,8.857657449306988,1,0,False,False,False,False,False,False,True,False,False,True,admin.,436,436.0,4.0,2116
0,False,1,False,False,0,0.0,0,True,0,0,8.840724916761715,1,0,False,False,False,False,False,False,True,False,True,False,blue-collar,-1,,1.0,2025
0,False,1,False,False,0,0.0,0,False,0,0,8.88516409509682,1,0,False,False,False,False,False,False,True,False,False,True,services,-1,,6.0,2116
0,False,1,False,False,0,0.0,0,True,0,0,9.097955241381392,1,0,False,False,False,False,False,True,False,False,False,True,technician,-1,,13.0,961
0,False,1,False,False,0,0.0,1,False,1,0,8.83608319099221,1,0,True,False,False,False,False,True,False,False,False,True,technician,-1,,1.0,1936
0,False,1,False,False,0,0.0,0,True,0,0,9.276876895776429,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,1.0,1296
0,False,1,False,False,0,0.0,0,False,0,0,9.18594521514146,1,0,False,False,False,False,False,False,True,False,False,True,management,-1,,1.0,2500
0,False,1,False,False,0,0.0,0,True,0,0,9.270400128403846,1,0,False,False,False,False,False,True,False,True,False,False,management,-1,,2.0,1089
0,False,1,False,False,0,0.0,1,False,1,0,8.852235835227855,1,0,True,False,False,False,False,False,True,False,True,False,blue-collar,-1,,2.0,1089
0,False,1,False,False,0,0.0,0,True,0,0,8.831857935197906,0,0,False,False,False,False,False,True,False,True,False,False,management,-1,,3.0,3025
0,False,1,False,False,0,0.0,0,True,1,0,8.84130362048157,1,0,True,False,False,False,False,True,False,False,False,True,services,-1,,3.0,1600
0,False,0,True,False,1,0.6931471805599453,0,True,1,1,8.78615105486974,0,0,False,False,False,False,False,False,True,False,False,True,technician,186,186.0,1.0,900
0,False,1,False,False,0,0.0,0,True,1,0,9.267571005430456,1,0,False,False,False,False,False,False,True,False,False,True,services,-1,,1.0,1296
0,False,1,False,False,0,0.0,1,False,1,1,8.831857935197906,0,0,True,False,False,False,False,False,False,False,False,True,services,-1,,1.0,1156
0,False,1,False,False,0,0.0,0,True,1,0,8.850804195756417,1,0,False,False,False,False,False,False,True,False,False,True,entrepreneur,-1,,2.0,2116
0,False,1,False,False,0,0.0,1,False,1,0,10.310218525765526,1,0,True,False,False,False,False,False,True,True,False,False,management,-1,,1.0,3025
0,False,1,False,False,0,0.0,0,True,0,1,8.831711917821577,0,0,False,False,False,False,False,False,False,False,True,False,blue-collar,-1,,3.0,3136
0,False,1,False,False,0,0.0,0,True,1,0,9.534450801041515,1,0,True,False,False,False,False,True,False,False,False,True,admin.,-1,,5.0,1156
0,False,1,False,False,0,0.0,0,True,0,0,8.85879510585745,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,1.0,1764
0,False,1,False,False,0,0.0,0,True,0,0,8.993675786759683,1,0,False,False,False,False,False,False,True,False,True,False,blue-collar,-1,,5.0,2304
0,False,1,False,False,0,0.0,1,False,1,0,9.483948874696605,1,0,False,False,False,False,False,False,True,False,True,False,management,-1,,3.0,2601
0,False,1,False,False,0,0.0,0,True,1,1,8.795733605950735,0,0,False,False,False,False,False,True,False,True,False,False,blue-collar,-1,,2.0,2025
0,False,1,False,False,0,0.0,1,False,1,0,8.857941984804711,1,0,True,False,False,False,False,True,False,False,True,False,self-employed,-1,,8.0,1225
0,False,1,False,False,0,0.0,0,True,0,0,8.92399074475818,1,1,False,True,False,False,False,False,True,True,False,False,self-employed,-1,,2.0,3969
0,False,0,True,False,1,0.6931471805599453,0,True,1,1,8.870522545103873,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,335,335.0,2.0,1225
0,False,0,True,False,1,1.6094379124341005,0,True,1,0,9.078864009187797,1,0,True,False,False,False,False,True,False,False,False,True,student,351,351.0,1.0,625
0,False,1,False,False,0,0.0,0,True,1,1,8.901230352110781,1,0,True,False,False,False,False,False,True,False,False,True,self-employed,-1,,4.0,676
0,False,0,False,True,1,1.6094379124341005,0,True,0,0,8.84505705350085,1,0,False,False,False,False,False,True,False,True,False,False,management,274,274.0,1.0,841
0,False,1,False,False,0,0.0,1,False,0,0,8.939056445334039,1,0,True,False,False,False,False,False,True,True,False,False,management,-1,,3.0,676
0,False,1,False,False,0,0.0,0,True,1,0,9.160940021681055,1,0,False,False,False,False,False,True,False,False,False,True,blue-collar,-1,,1.0,676
0,False,1,False,False,0,0.0,1,False,1,0,9.15419321135318,1,0,True,False,False,False,False,True,False,True,False,False,management,-1,,6.0,529
0,False,0,True,False,1,0.6931471805599453,0,True,0,0,9.002824076547672,1,0,False,False,False,False,False,True,False,False,False,False,management,294,294.0,5.0,2601
0,False,1,False,False,0,0.0,1,False,1,0,8.911529941736559,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,1.0,2601
0,False,1,False,False,0,0.0,1,False,1,0,9.126197603863757,1,0,True,False,False,False,False,False,True,False,False,True,technician,-1,,2.0,1849
0,False,1,False,False,0,0.0,0,True,0,0,9.320986892063246,1,0,False,False,False,False,False,False,False,False,True,False,retired,-1,,3.0,6561
0,False,1,False,False,0,0.0,0,True,0,0,8.976262255609193,1,0,False,False,False,False,False,False,False,True,False,False,management,-1,,2.0,1764
0,False,1,False,False,0,0.0,1,False,1,1,8.866440619526173,1,0,False,False,False,False,False,False,True,False,False,True,services,-1,,1.0,1681
0,False,0,True,False,1,1.0986122886681098,0,True,0,0,8.858226439365012,1,1,False,False,True,False,False,True,False,False,False,True,technician,130,130.0,2.0,1225
0,False,1,False,False,0,0.0,1,False,1,1,9.684273769557766,1,0,False,False,False,True,False,False,True,True,False,False,management,-1,,1.0,1024
0,False,1,False,False,0,0.0,0,True,1,0,8.904086913938967,1,0,False,False,False,False,False,True,False,False,False,True,services,-1,,2.0,2601
0,False,1,False,False,0,0.0,0,True,1,0,9.98502145551739,1,0,False,False,False,False,False,False,True,False,False,True,technician,-1,,5.0,1089
0,False,1,False,False,0,0.0,1,False,1,0,8.871785969150645,1,0,True,False,False,False,False,False,True,False,False,True,self-employed,-1,,5.0,1444
0,False,1,False,False,0,0.0,0,True,1,1,8.832441791585824,1,0,False,False,False,False,False,False,True,True,False,False,retired,-1,,5.0,2304
0,False,1,False,False,0,0.0,0,True,1,1,8.787372988731876,0,0,False,False,False,False,False,False,False,False,False,True,technician,-1,,8.0,2500
0,False,0,True,False,1,1.0986122886681098,0,False,1,0,8.905308661189288,1,0,True,False,False,False,False,True,False,False,False,True,blue-collar,350,350.0,7.0,1521
0,False,1,False,False,0,0.0,0,True,1,0,8.831857935197906,0,0,False,False,False,False,False,True,False,False,False,True,services,-1,,2.0,900
0,False,0,True,False,1,1.0986122886681098,0,True,1,1,8.833025307284364,1,0,False,False,False,False,False,False,True,False,False,True,technician,96,96.0,2.0,1521
0,False,1,False,False,0,0.0,0,True,0,0,8.893023494394711,1,0,False,False,False,False,False,False,True,True,False,False,technician,-1,,8.0,1225
0,False,0,True,False,1,1.0986122886681098,0,True,1,1,8.775085935057266,0,0,False,False,False,False,False,False,True,False,False,True,technician,253,253.0,1.0,1681
0,False,1,False,False,0,0.0,1,False,1,0,8.880029117468442,1,0,True,False,False,False,False,False,True,False,False,True,admin.,-1,,1.0,1681
0,False,1,False,False,0,0.0,0,True,1,0,9.18266080286944,1,0,False,False,False,False,False,False,True,False,True,False,blue-collar,-1,,2.0,1225
0,False,0,True,False,1,1.3862943611198906,0,True,1,0,8.840869624091395,1,0,True,False,False,False,False,False,True,False,True,False,management,300,300.0,1.0,1849
0,False,1,False,False,0,0.0,1,False,1,1,9.00601857490256,1,0,True,False,False,False,False,False,True,False,False,True,services,-1,,1.0,729
0,False,1,False,False,0,0.0,0,True,1,1,8.868413284672005,1,0,False,False,False,False,False,False,True,False,False,True,technician,-1,,5.0,1024
0,False,1,False,False,0,0.0,0,True,1,1,8.831857935197906,0,0,False,False,False,False,False,False,False,False,False,True,technician,-1,,1.0,1521
0,False,1,False,False,0,0.0,1,False,1,0,8.983941527941301,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,1.0,1369
0,False,1,False,False,0,0.0,0,False,1,0,8.998013113095823,1,0,False,False,False,False,False,False,True,False,False,True,entrepreneur,-1,,2.0,1600
0,False,1,False,False,0,0.0,0,True,1,0,8.88447171813916,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,1.0,1089
0,False,1,False,False,0,0.0,0,True,1,0,9.134107065976591,1,0,True,False,False,False,False,False,True,True,False,False,management,-1,,2.0,841
0,False,1,False,False,0,0.0,1,False,0,0,8.832441791585824,1,0,False,False,False,False,False,False,True,False,True,False,housemaid,-1,,1.0,2500
0,False,1,False,False,0,0.0,0,True,1,0,8.894670262984233,1,0,True,False,False,False,False,False,True,False,True,False,admin.,-1,,2.0,1521
0,False,1,False,False,0,0.0,0,True,1,0,8.835937789319836,1,0,False,False,False,False,False,True,False,False,False,True,technician,-1,,1.0,1024
0,False,1,False,False,0,0.0,0,True,0,0,9.10364563330522,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,1.0,2401
0,False,1,False,False,0,0.0,1,False,1,0,8.85978949474541,1,0,True,False,False,False,False,False,True,False,False,True,blue-collar,-1,,7.0,1369
0,False,1,False,False,0,0.0,0,False,1,1,8.859931469616097,1,0,False,False,False,False,False,False,True,False,True,False,blue-collar,-1,,4.0,3249
0,False,1,False,False,0,0.0,0,True,0,0,8.831857935197906,0,0,False,False,False,False,False,False,True,False,False,True,management,-1,,2.0,1936
0,False,1,False,False,0,0.0,0,True,1,0,8.85907931788153,1,0,False,False,False,False,False,False,True,False,False,True,self-employed,-1,,1.0,1296
0,False,1,False,False,0,0.0,1,False,1,0,8.863474306170954,1,0,True,False,False,False,False,True,False,False,False,True,management,-1,,2.0,3025
0,False,1,False,False,0,0.0,1,False,1,0,8.85907931788153,1,0,True,False,False,False,False,False,True,False,True,False,admin.,-1,,2.0,1600
0,False,0,False,True,1,1.3862943611198906,0,True,1,1,8.935245415029874,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,262,262.0,1.0,1600
0,False,0,False,True,1,2.5649493574615367,0,True,1,0,9.89862575311922,1,0,True,False,False,False,False,False,True,False,False,True,management,174,174.0,2.0,1936
0,False,1,False,False,0,0.0,0,True,1,0,8.831857935197906,0,0,False,False,False,False,False,False,True,False,True,False,services,-1,,11.0,1681
0,False,1,False,False,0,0.0,0,True,0,0,10.317912402015764,1,0,False,False,False,False,False,False,True,False,False,True,retired,-1,,1.0,4225
0,False,1,False,False,0,0.0,1,False,1,0,8.837826364007704,1,0,True,False,False,False,False,False,True,False,False,True,blue-collar,-1,,1.0,961
0,False,1,False,False,0,0.0,0,True,1,1,9.56500329315396,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,2.0,2304
0,False,1,False,False,0,0.0,0,True,1,0,8.846496938558838,1,0,False,False,False,False,False,False,True,True,False,False,retired,-1,,1.0,3025
0,False,1,False,False,0,0.0,0,True,1,0,8.886409166849282,1,0,True,False,False,False,False,False,True,False,False,True,admin.,-1,,2.0,1156
0,False,1,False,False,0,0.0,0,True,1,0,9.14899674173513,1,0,False,False,False,False,False,True,False,False,False,True,admin.,-1,,1.0,1296
0,False,1,False,False,0,0.0,0,True,1,0,8.943375541113124,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,13.0,1089
0,False,1,False,False,0,0.0,0,True,0,0,8.831857935197906,0,0,True,False,False,False,False,False,True,True,False,False,management,-1,,1.0,2116
0,False,1,False,False,0,0.0,0,True,0,0,8.988071438072634,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,4.0,2704
0,False,1,False,False,0,0.0,0,True,0,0,8.879472402074802,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,1.0,1089
0,False,1,False,False,0,0.0,1,False,1,0,8.874168090363968,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,1.0,841
0,False,1,False,False,0,0.0,1,False,1,1,9.048056708918736,1,0,True,False,False,False,False,False,True,False,True,False,technician,-1,,10.0,1296
0,False,1,False,False,0,0.0,1,False,1,0,9.003562174748238,1,0,True,False,False,False,False,False,True,False,False,True,admin.,-1,,1.0,1369
0,False,1,False,False,0,0.0,0,True,0,0,9.120853205474647,1,0,False,False,False,False,False,False,True,False,True,False,blue-collar,-1,,10.0,2809
0,False,1,False,False,0,0.0,0,True,1,1,8.825706773447951,0,0,False,False,False,False,False,False,True,False,False,True,unemployed,-1,,4.0,784
0,False,0,False,True,1,0.6931471805599453,0,False,0,0,8.839856232763264,1,0,False,False,False,True,False,True,False,False,False,True,student,193,193.0,2.0,361
0,False,1,False,False,0,0.0,0,True,0,0,8.883778861463485,1,0,False,False,False,False,False,False,True,False,True,False,housemaid,-1,,5.0,1681
0,True,0,False,False,1,1.3862943611198906,0,True,1,0,8.938662873666118,1,0,False,False,False,False,False,True,False,False,False,True,services,259,259.0,2.0,1089
0,False,1,False,False,0,0.0,1,False,1,0,8.879472402074802,1,0,True,False,False,False,False,True,False,True,False,False,management,-1,,4.0,784
0,False,1,False,False,0,0.0,0,True,1,0,8.975756630519417,1,0,False,False,False,False,False,False,True,False,False,True,admin.,-1,,3.0,1600
0,False,0,False,True,1,1.3862943611198906,0,False,0,0,8.837390855544697,1,0,False,False,False,False,False,False,True,False,False,False,retired,1,1.0,1.0,6084
0,False,1,False,False,0,0.0,1,False,1,0,8.852950887099581,1,0,True,False,False,False,False,True,False,False,False,True,services,-1,,2.0,841
0,False,1,False,False,0,0.0,0,False,1,0,8.893984438939794,1,0,False,False,False,False,False,False,True,False,False,True,unemployed,-1,,6.0,1296
0,False,0,True,False,1,2.079441541679836,0,True,1,0,8.84980082722101,1,0,False,False,False,False,False,False,True,False,True,False,entrepreneur,134,134.0,3.0,3481
0,False,1,False,False,0,0.0,0,True,1,0,8.85922139360813,1,0,True,False,False,False,False,False,True,False,False,True,services,-1,,3.0,1156
0,False,1,False,False,0,0.0,0,False,0,0,8.862200330487287,1,0,False,False,False,False,False,False,True,False,False,False,retired,-1,,3.0,6724
0,False,1,False,False,0,0.0,0,True,0,0,8.951569643018821,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,1.0,1296
0,False,1,False,False,0,0.0,0,True,0,0,9.03145291191651,1,0,False,False,False,False,False,False,True,False,True,False,management,-1,,2.0,2304
0,False,1,False,False,0,0.0,0,False,1,1,8.951569643018821,1,0,False,False,False,False,False,False,True,False,True,False,blue-collar,-1,,1.0,1296
0,False,0,False,True,1,1.0986122886681098,0,True,0,0,9.005405040310642,1,1,False,False,True,False,False,True,False,False,False,True,technician,94,94.0,7.0,625
0,False,1,False,False,0,0.0,1,False,1,0,8.883085524404578,1,0,True,False,False,False,False,True,False,False,False,True,technician,-1,,1.0,1600
0,False,1,False,False,0,0.0,0,True,0,0,8.915432254432663,1,0,False,False,False,False,False,False,True,True,False,False,services,-1,,1.0,1089
0,False,1,False,False,0,0.0,1,False,1,1,8.896451207355227,1,0,False,False,False,False,False,False,False,False,False,True,blue-collar,-1,,13.0,900
0,False,1,False,False,0,0.0,1,False,1,0,9.138414632404594,1,0,True,False,False,False,False,True,False,False,False,True,services,-1,,4.0,729
0,False,1,False,False,0,0.0,0,True,0,0,9.095826985187422,1,0,False,False,False,False,False,False,True,True,False,False,technician,-1,,2.0,1156
0,False,1,False,False,0,0.0,0,True,0,0,8.83869681234353,1,0,False,False,False,False,False,True,False,False,False,True,services,-1,,2.0,784
0,False,1,False,False,0,0.0,1,False,1,0,8.833754223418396,1,0,False,False,False,False,False,False,True,False,True,False,blue-collar,-1,,1.0,1600
0,False,1,False,False,0,0.0,0,True,1,1,8.821437352166997,0,0,False,False,False,False,False,False,True,False,False,True,retired,-1,,5.0,2209
0,False,1,False,False,0,0.0,1,False,0,0,8.83579236650274,1,0,True,False,False,False,False,False,False,False,False,False,unknown,-1,,3.0,3481
0,False,1,False,False,0,0.0,0,True,1,1,8.815073088844464,0,0,False,False,False,False,False,True,False,False,False,True,services,-1,,2.0,900
0,False,1,False,False,0,0.0,1,False,1,0,9.158415299111264,1,0,True,False,False,False,False,True,False,False,False,True,unemployed,-1,,3.0,1521
0,False,1,False,False,0,0.0,1,False,1,0,8.971321471503682,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,1.0,1936
0,False,1,False,False,0,0.0,0,False,0,0,9.09301972939964,1,0,False,False,False,False,False,True,False,True,False,False,management,-1,,1.0,2116
0,False,1,False,False,0,0.0,1,False,1,0,8.83331693749932,1,0,False,False,False,False,False,False,True,True,False,False,housemaid,-1,,2.0,1024
0,False,1,False,False,0,0.0,0,True,1,1,8.831857935197906,0,0,False,False,False,False,False,False,False,False,False,True,admin.,-1,,2.0,1225
0,False,1,False,False,0,0.0,1,False,1,0,8.92172453036431,1,0,True,False,False,False,False,True,False,True,False,False,management,-1,,2.0,1225
0,False,0,True,False,1,1.0986122886681098,0,True,1,0,9.31847703058076,1,0,True,False,False,False,False,False,True,True,False,False,management,250,250.0,2.0,1444
0,False,1,False,False,0,0.0,0,True,0,1,8.796490207333578,0,0,False,False,False,False,False,False,True,False,True,False,housemaid,-1,,4.0,729
0,False,1,False,False,0,0.0,0,True,1,1,8.738094230177667,0,0,False,False,False,False,False,False,False,False,False,True,housemaid,-1,,2.0,1024
0,False,0,True,False,1,2.3978952727983707,0,True,1,0,9.038602608721874,1,0,True,False,False,False,False,False,False,False,False,True,admin.,326,326.0,3.0,1369
0,False,1,False,False,0,0.0,0,True,0,0,9.05683948099042,1,0,False,False,False,False,False,False,True,True,False,False,entrepreneur,-1,,2.0,3481
0,False,0,True,False,1,0.6931471805599453,0,True,0,0,8.834045641167798,1,0,True,False,False,False,False,False,True,True,False,False,technician,346,346.0,1.0,1024
0,False,1,False,False,0,0.0,0,True,1,1,8.808219665118408,0,0,False,False,False,False,False,False,True,False,False,True,technician,-1,,6.0,961
0,False,0,False,True,1,1.3862943611198906,0,True,0,0,8.87640491500694,1,0,False,False,False,False,False,False,True,False,False,True,technician,9,9.0,8.0,3025
0,False,1,False,False,0,0.0,0,True,0,0,8.836664586357426,1,0,False,False,False,False,False,True,False,False,False,True,technician,-1,,7.0,676
0,False,0,True,False,1,1.6094379124341005,0,True,1,1,8.843470781627381,1,0,True,False,False,False,False,True,False,False,False,True,blue-collar,337,337.0,1.0,900
0,False,1,False,False,0,0.0,0,True,0,0,8.894807371368625,1,0,False,False,False,False,False,False,True,False,False,True,admin.,-1,,2.0,1156
0,False,1,False,False,0,0.0,0,True,0,0,9.342595951096651,1,1,False,False,True,False,False,False,False,False,True,False,retired,-1,,2.0,6889
0,False,1,False,False,0,0.0,0,True,0,0,9.2213792190914,1,0,False,False,False,False,False,False,True,False,True,False,self-employed,-1,,8.0,2116
0,False,1,False,False,0,0.0,1,False,1,0,8.910315776326016,1,0,True,False,False,False,False,False,True,False,True,False,blue-collar,-1,,2.0,2304
0,False,1,False,False,0,0.0,1,False,0,0,9.366403507607773,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,1.0,2209
0,False,1,False,False,0,0.0,0,True,0,1,8.786762208441091,0,0,False,False,False,False,False,False,True,False,False,True,technician,-1,,2.0,961
0,False,0,True,False,1,0.6931471805599453,0,True,1,0,8.84246002419529,1,0,False,False,False,False,False,False,True,False,False,False,entrepreneur,135,135.0,1.0,1024
0,False,1,False,False,0,0.0,0,True,1,0,9.362116806941977,1,0,False,False,False,False,False,False,True,False,False,True,technician,-1,,2.0,1024
0,False,1,False,False,0,0.0,1,False,0,0,8.978029932837156,1,0,False,False,False,False,False,True,False,False,False,True,admin.,-1,,3.0,1521
0,False,1,False,False,0,0.0,0,False,1,1,8.872487182278038,1,0,True,False,False,False,False,False,True,True,False,False,management,-1,,5.0,2916
0,False,1,False,False,0,0.0,1,False,1,0,8.90136656405678,1,0,True,False,False,False,False,False,True,False,False,True,retired,-1,,7.0,3025
0,False,1,False,False,0,0.0,0,True,1,0,8.846353043314327,1,0,True,False,False,False,False,True,False,False,False,True,technician,-1,,5.0,784
0,False,1,False,False,0,0.0,0,False,0,0,8.973478148521036,1,0,False,False,False,False,False,True,False,False,False,True,housemaid,-1,,2.0,2304
0,False,1,False,False,0,0.0,0,True,0,0,9.260462981379394,1,1,False,True,False,False,False,False,True,True,False,False,management,-1,,1.0,1936
0,False,1,False,False,0,0.0,0,True,0,1,8.830543010616596,0,0,False,False,False,False,False,False,True,False,False,True,technician,-1,,2.0,2209
0,False,1,False,False,0,0.0,1,False,1,1,8.9126079636709,1,0,True,False,False,False,False,False,True,False,False,True,blue-collar,-1,,1.0,1849
0,False,1,False,False,0,0.0,0,True,0,1,8.961109485898655,1,0,False,False,False,False,False,False,True,False,True,False,housemaid,-1,,2.0,2809
0,False,1,False,False,0,0.0,0,False,1,0,8.847503625923641,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,13.0,1764
0,False,0,True,False,1,1.3862943611198906,0,True,1,1,8.845345196421732,1,0,True,False,False,False,False,True,False,True,False,False,management,331,331.0,2.0,1521
0,False,1,False,False,0,0.0,1,False,1,1,8.817594036275793,0,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,2.0,1369
0,False,1,False,False,0,0.0,1,False,1,0,9.270211769013573,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,1.0,3364
0,False,1,False,False,0,0.0,0,True,0,0,8.833025307284364,1,0,False,False,False,False,False,True,False,False,False,True,services,-1,,3.0,961
0,False,1,False,False,0,0.0,1,False,1,0,8.841448244098858,1,0,True,False,False,False,False,False,True,False,False,True,technician,-1,,8.0,1600
0,False,1,False,False,0,0.0,0,True,1,1,8.831857935197906,0,0,False,False,False,False,False,False,True,False,False,True,services,-1,,6.0,1444
0,False,1,False,False,0,0.0,0,True,1,1,8.734238184268579,0,0,False,False,False,False,False,False,False,False,False,True,admin.,-1,,1.0,2116
0,False,0,False,True,1,2.302585092994046,0,True,1,1,8.831857935197906,0,0,False,False,False,False,False,False,True,False,False,True,technician,223,223.0,1.0,961
0,False,1,False,False,0,0.0,0,True,0,0,8.835646922534773,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,6.0,1024
0,False,1,False,False,0,0.0,0,True,1,0,9.356602878954437,1,0,False,False,False,False,False,False,True,True,False,False,entrepreneur,-1,,1.0,2116
0,False,1,False,False,0,0.0,1,False,1,0,9.063115652219658,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,1.0,625
0,False,1,False,False,0,0.0,1,False,1,0,9.237858258012922,1,0,False,False,False,False,False,True,False,False,False,True,blue-collar,-1,,6.0,784
0,False,0,True,False,1,1.3862943611198906,0,True,1,0,8.879193928110318,1,0,True,False,False,False,False,False,True,False,True,False,blue-collar,369,369.0,2.0,1600
0,False,1,False,False,0,0.0,0,True,1,0,8.909640602443098,1,0,False,False,False,False,False,True,False,False,False,True,admin.,-1,,1.0,961
0,False,1,False,False,0,0.0,0,True,1,0,8.831857935197906,0,0,False,False,False,False,False,False,True,False,False,True,management,-1,,13.0,1521
0,False,1,False,False,0,0.0,1,False,1,0,8.908018322784887,1,0,False,False,False,False,False,False,True,False,False,True,admin.,-1,,6.0,1296
0,False,0,True,False,1,0.6931471805599453,0,True,1,1,8.887652690325586,1,0,True,False,False,False,False,False,True,False,False,True,services,357,357.0,1.0,1369
0,False,1,False,False,0,0.0,1,False,1,0,8.851233902846035,1,0,True,False,False,False,False,False,True,False,True,False,blue-collar,-1,,2.0,2304
0,False,1,False,False,0,0.0,0,True,1,0,8.857515151192198,1,0,False,False,False,False,False,False,True,True,False,False,technician,-1,,1.0,1156
0,False,1,False,False,0,0.0,1,False,0,0,8.831857935197906,0,0,False,False,False,False,False,True,False,False,True,False,student,-1,,13.0,576
0,False,1,False,False,0,0.0,0,True,0,0,8.835210463664092,1,0,False,False,False,False,False,True,False,True,False,False,management,-1,,3.0,1089
0,False,0,True,False,1,2.19722457733622,0,False,0,0,8.831857935197906,0,0,False,False,False,False,False,False,True,False,False,True,technician,94,94.0,1.0,2916
0,False,1,False,False,0,0.0,1,False,1,0,8.860924729719041,1,0,True,False,False,False,False,False,True,False,True,False,admin.,-1,,2.0,3136
0,False,1,False,False,0,0.0,1,False,1,0,8.922124823918258,1,0,True,False,False,False,False,False,False,True,False,False,management,-1,,1.0,1681
0,False,1,False,False,0,0.0,1,False,1,0,8.852521917335372,1,0,True,False,False,False,False,False,True,False,True,False,blue-collar,-1,,1.0,2116
0,False,1,False,False,0,0.0,0,True,1,1,9.079889942592118,1,0,False,False,False,False,False,True,False,False,False,True,services,-1,,5.0,729
0,False,1,False,False,0,0.0,0,True,1,0,9.045347797304004,1,0,False,False,False,False,False,True,False,False,False,True,admin.,-1,,1.0,1024
0,False,1,False,False,0,0.0,0,True,0,0,8.846640813100485,1,0,True,False,False,False,False,False,True,False,False,True,retired,-1,,1.0,1600
0,False,1,False,False,0,0.0,1,False,0,0,8.831857935197906,0,0,False,False,False,False,False,False,False,False,True,False,blue-collar,-1,,2.0,1444
0,False,1,False,False,0,0.0,0,True,1,0,9.064042114358884,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,2.0,1296
0,False,1,False,False,0,0.0,1,False,0,0,8.831857935197906,0,0,True,False,False,False,False,True,False,True,False,False,management,-1,,1.0,1089
0,False,0,True,False,1,0.6931471805599453,0,True,0,0,9.050640993218508,1,1,False,False,True,False,False,True,False,True,False,False,management,363,363.0,2.0,961
0,False,1,False,False,0,0.0,0,True,1,1,8.716699572964293,0,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,2.0,1156
0,False,1,False,False,0,0.0,1,False,1,1,8.823647949191303,0,0,True,False,False,False,False,False,True,False,False,True,self-employed,-1,,3.0,1156
0,False,1,False,False,0,0.0,0,True,0,0,8.831857935197906,0,0,False,False,False,False,False,False,True,False,False,True,admin.,-1,,2.0,2025
0,False,1,False,False,0,0.0,0,True,1,0,9.131838143821223,1,0,True,False,False,False,False,False,True,False,True,False,blue-collar,-1,,7.0,2704
0,False,1,False,False,0,0.0,1,False,1,0,8.863898604317479,1,0,True,False,False,False,False,True,False,True,False,False,services,-1,,1.0,1369
0,False,0,True,False,1,0.6931471805599453,0,True,1,1,9.457590998633624,1,0,False,False,False,False,False,False,True,False,True,False,blue-collar,139,139.0,1.0,900
