age,job,marital,default,housing,loan,month,duration,pdays,deposit,was_previously_contacted,pdays_contacted,has_debt,net_balance_indicator,financial_stress,previous_log1p,balance_log1p,campaign_capped,poutcome_is_unknown,contact_is_unknown,poutcome_failure,poutcome_other,poutcome_success,contact_cellular,contact_telephone,education_primary,education_secondary,education_tertiary,education_unknown,is_peak_month,deposit_bin,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep
38,admin.,single,no,yes,no,nov,67,-1,0,0,,1,1,0,0.0,9.153664194782626,1.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False
31,management,single,no,no,no,feb,406,-1,0,0,,0,1,0,0.0,8.832295859444011,2.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,False,False,True,False,False,False,False,False,False,False,False
38,technician,married,no,yes,yes,may,20,-1,0,0,,1,1,1,0.0,8.844912950899548,2.0,1,1,False,False,False,False,False,False,False,False,True,0,0,False,False,False,False,False,False,False,False,True,False,False,False
50,management,married,no,no,no,nov,273,-1,0,0,,0,1,0,0.0,9.150484204822815,2.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False
36,management,single,no,yes,no,may,159,278,0,1,278.0,1,1,0,1.6094379124341005,8.857941984804711,2.0,0,0,True,False,False,True,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
52,blue-collar,married,no,no,no,aug,109,-1,0,0,,0,1,0,0.0,11.205067895715072,3.0,1,0,False,False,False,True,False,True,False,False,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
50,entrepreneur,married,no,yes,no,may,130,-1,0,0,,1,1,0,0.0,8.909910726701899,2.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
38,housemaid,married,no,no,no,may,167,-1,0,0,,0,1,0,0.0,8.84779106484485,1.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
30,services,single,no,no,yes,jan,194,205,0,1,205.0,1,1,1,1.0986122886681098,8.833171133022866,2.0,0,0,True,False,False,True,False,False,True,False,False,0,0,False,False,False,False,True,False,False,False,False,False,False,False
46,management,married,no,no,no,jun,155,-1,0,0,,0,0,0,0.0,8.831857935197906,1.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,True,False,False,False,False,False
54,management,married,yes,yes,no,nov,108,-1,0,0,,1,1,1,0.0,9.40079542866686,1.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False
46,blue-collar,married,no,yes,no,may,42,-1,0,0,,1,1,0,0.0,9.142917695658747,3.0,1,1,False,False,False,False,False,True,False,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
49,management,married,no,no,no,aug,62,-1,0,0,,0,1,0,0.0,8.871365005136852,5.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
36,management,single,no,no,no,nov,307,-1,0,0,,0,1,0,0.0,9.229358377811945,1.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False
58,self-employed,married,no,no,no,jul,400,-1,0,0,,0,1,0,0.0,9.731690419198388,1.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
29,admin.,single,no,yes,no,jun,779,-1,0,0,,1,1,0,0.0,8.917578753781104,1.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,True,False,False,False,False,False
41,blue-collar,single,no,yes,no,may,43,-1,0,0,,1,1,0,0.0,8.958540111412168,1.0,1,0,False,False,False,False,True,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
32,management,married,no,no,no,jan,458,-1,0,0,,0,1,0,0.0,8.887652690325586,2.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,False,False,False,True,False,False,False,False,False,False,False
33,services,divorced,yes,yes,no,may,496,-1,0,0,,1,1,1,0.0,8.88016824790345,4.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
31,entrepreneur,married,no,no,no,aug,150,-1,0,0,,0,1,0,0.0,8.99528899055931,4.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
44,technician,married,no,yes,yes,apr,247,-1,0,0,,1,1,1,0.0,9.067277989134343,1.0,1,0,False,False,False,True,False,False,False,True,False,0,0,True,False,False,False,False,False,False,False,False,False,False,False
51,entrepreneur,divorced,no,no,no,apr,119,181,0,1,181.0,0,1,0,1.0986122886681098,9.100302266767246,1.0,0,0,False,False,True,True,False,False,False,True,False,0,0,True,False,False,False,False,False,False,False,False,False,False,False
38,admin.,married,no,no,no,aug,48,-1,0,0,,0,1,0,0.0,8.838551790227402,2.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
38,management,married,no,no,no,jun,662,-1,0,0,,0,1,0,0.0,8.965590066907914,5.0,1,1,False,False,False,False,False,False,False,True,False,0,0,False,False,False,False,False,False,True,False,False,False,False,False
27,unemployed,single,no,no,no,jan,533,-1,0,0,,0,1,0,0.0,9.2011987140589,1.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,False,False,False,True,False,False,False,False,False,False,False
41,housemaid,married,no,no,no,aug,268,-1,0,0,,0,1,0,0.0,8.838551790227402,1.0,1,0,False,False,False,True,False,True,False,False,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
32,blue-collar,married,no,yes,no,may,21,-1,0,0,,1,1,0,0.0,8.871084263978354,3.0,1,1,False,False,False,False,False,True,False,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
45,admin.,married,no,yes,no,may,186,-1,0,0,,1,1,0,0.0,8.942983665985647,3.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
54,housemaid,married,no,no,no,jun,350,-1,0,0,,0,1,0,0.0,9.210340371976184,7.0,1,1,False,False,False,False,False,True,False,False,False,0,0,False,False,False,False,False,False,True,False,False,False,False,False
36,technician,divorced,no,yes,no,may,142,-1,0,0,,1,1,0,0.0,8.854950316500325,1.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
33,management,married,no,yes,no,jul,54,-1,0,0,,1,0,0,0.0,8.831857935197906,3.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
40,services,divorced,no,yes,no,jul,75,-1,0,0,,1,1,0,0.0,8.928375259853631,13.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
37,blue-collar,married,no,yes,no,apr,172,-1,0,0,,1,1,0,0.0,8.90354343566472,1.0,1,0,False,False,False,True,False,False,True,False,False,0,0,True,False,False,False,False,False,False,False,False,False,False,False
48,blue-collar,married,no,yes,no,jun,18,-1,0,0,,1,1,0,0.0,8.865876285425417,13.0,1,1,False,False,False,False,False,True,False,False,False,0,0,False,False,False,False,False,False,True,False,False,False,False,False
36,management,married,no,yes,no,jan,86,237,0,1,237.0,1,0,0,2.8903717578961645,8.831857935197906,1.0,0,0,False,True,False,True,False,False,False,True,False,0,0,False,False,False,False,True,False,False,False,False,False,False,False
46,management,married,no,yes,no,may,304,-1,0,0,,1,1,0,0.0,8.834191318202071,1.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
29,admin.,divorced,no,yes,no,may,203,-1,0,0,,1,1,0,0.0,8.902863672196222,1.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
41,technician,married,no,yes,no,may,182,-1,0,0,,1,0,1,0.0,8.791029857045965,3.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
44,management,married,no,yes,no,may,260,-1,0,0,,1,0,0,0.0,8.831857935197906,1.0,1,1,False,False,False,False,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
40,management,married,no,yes,no,feb,279,-1,0,0,,1,0,0,0.0,8.831857935197906,1.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,False,False,True,False,False,False,False,False,False,False,False
33,technician,single,no,yes,no,may,128,-1,0,0,,1,1,0,0.0,9.149953221961088,2.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
60,technician,married,no,no,no,aug,105,-1,0,0,,0,1,0,0.0,8.84505705350085,4.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
48,blue-collar,married,no,yes,no,feb,708,-1,0,0,,1,1,0,0.0,8.91018077801329,8.0,1,0,False,False,False,False,True,False,True,False,False,0,0,False,False,False,True,False,False,False,False,False,False,False,False
37,unemployed,single,no,no,no,feb,63,-1,0,0,,0,1,0,0.0,8.97221007835365,1.0,1,0,False,False,False,False,True,False,False,True,False,0,0,False,False,False,True,False,False,False,False,False,False,False,False
39,management,married,no,yes,no,may,999,-1,0,0,,1,1,0,0.0,8.881836305004146,3.0,1,1,False,False,False,False,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
28,student,single,no,yes,no,may,55,-1,0,0,,1,1,0,0.0,8.865029186687766,1.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
44,housemaid,married,no,no,no,jun,209,-1,0,0,,0,1,0,0.0,9.264354960282422,3.0,1,1,False,False,False,False,False,True,False,False,False,0,0,False,False,False,False,False,False,True,False,False,False,False,False
37,management,married,no,no,no,aug,36,-1,0,0,,0,1,0,0.0,8.832587702434553,2.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
58,management,single,no,no,yes,jul,564,-1,0,0,,1,1,1,0.0,8.880585523102495,2.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
50,unemployed,single,no,no,no,jul,649,-1,0,0,,0,1,0,0.0,8.9142228207033,3.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
38,services,married,no,yes,no,may,152,-1,0,0,,1,1,0,0.0,9.211739392889893,2.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
31,management,single,no,no,no,aug,101,-1,0,0,,0,0,0,0.0,8.831857935197906,6.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
33,technician,divorced,no,no,no,feb,207,-1,0,0,,0,1,0,0.0,8.89740886527095,4.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,True,False,False,False,False,False,False,False,False
35,management,single,no,no,no,aug,329,-1,0,0,,0,1,0,0.0,8.94715577112479,1.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
53,management,married,no,yes,yes,may,279,358,0,1,358.0,1,1,1,2.302585092994046,10.623252321000344,1.0,0,0,False,True,False,True,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
58,retired,married,no,yes,no,may,118,-1,0,0,,1,1,0,0.0,9.416052881560711,1.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
26,blue-collar,single,no,yes,no,may,46,-1,0,0,,1,1,0,0.0,8.846640813100485,1.0,1,1,False,False,False,False,False,True,False,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
34,admin.,married,no,yes,yes,may,467,-1,0,0,,1,1,1,0.0,8.921324076511265,1.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
50,blue-collar,married,no,no,no,aug,79,-1,0,0,,0,1,0,0.0,8.879472402074802,3.0,1,0,False,False,False,True,False,True,False,False,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
42,blue-collar,married,no,yes,no,jul,329,-1,0,0,,1,1,0,0.0,8.853379672927634,3.0,1,0,False,False,False,False,True,False,False,False,True,0,0,False,False,False,False,False,True,False,False,False,False,False,False
46,admin.,married,no,yes,no,jan,194,436,0,1,436.0,1,1,0,0.6931471805599453,8.857657449306988,4.0,0,0,False,True,False,True,False,False,True,False,False,0,0,False,False,False,False,True,False,False,False,False,False,False,False
45,blue-collar,married,no,no,no,apr,108,-1,0,0,,0,1,0,0.0,8.840724916761715,1.0,1,0,False,False,False,True,False,True,False,False,False,0,0,True,False,False,False,False,False,False,False,False,False,False,False
46,services,married,no,no,no,jul,172,-1,0,0,,0,1,0,0.0,8.88516409509682,6.0,1,0,False,False,False,False,True,False,True,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
31,technician,single,no,no,no,feb,15,-1,0,0,,0,1,0,0.0,9.097955241381392,13.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,True,False,False,False,False,False,False,False,False
44,technician,single,no,yes,no,may,151,-1,0,0,,1,1,0,0.0,8.83608319099221,1.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
36,management,married,no,no,no,nov,146,-1,0,0,,0,1,0,0.0,9.276876895776429,1.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False
50,management,married,no,no,no,jul,790,-1,0,0,,0,1,0,0.0,9.18594521514146,1.0,1,0,False,False,False,False,True,False,True,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
33,management,single,no,no,no,jan,757,-1,0,0,,0,1,0,0.0,9.270400128403846,2.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,False,False,False,True,False,False,False,False,False,False,False
33,blue-collar,married,no,yes,no,may,578,-1,0,0,,1,1,0,0.0,8.852235835227855,2.0,1,1,False,False,False,False,False,True,False,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
55,management,single,no,no,no,apr,156,-1,0,0,,0,0,0,0.0,8.831857935197906,3.0,1,0,False,False,False,True,False,False,False,True,False,0,0,True,False,False,False,False,False,False,False,False,False,False,False
40,services,single,no,yes,no,may,15,-1,0,0,,1,1,0,0.0,8.84130362048157,3.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
30,technician,married,no,yes,yes,nov,372,186,0,1,186.0,1,0,1,0.6931471805599453,8.78615105486974,1.0,0,0,True,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False
36,services,married,no,yes,no,apr,254,-1,0,0,,1,1,0,0.0,9.267571005430456,1.0,1,0,False,False,False,True,False,False,True,False,False,0,0,True,False,False,False,False,False,False,False,False,False,False,False
34,services,divorced,no,yes,yes,may,203,-1,0,0,,1,0,1,0.0,8.831857935197906,1.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
46,entrepreneur,married,no,yes,no,apr,69,-1,0,0,,1,1,0,0.0,8.850804195756417,2.0,1,0,False,False,False,True,False,False,True,False,False,0,0,True,False,False,False,False,False,False,False,False,False,False,False
55,management,married,no,yes,no,may,77,-1,0,0,,1,1,0,0.0,10.310218525765526,1.0,1,1,False,False,False,False,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
56,blue-collar,divorced,yes,no,no,jul,304,-1,0,0,,0,0,1,0.0,8.831711917821577,3.0,1,0,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
34,admin.,single,no,yes,no,may,14,-1,0,0,,1,1,0,0.0,9.534450801041515,5.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
42,management,married,no,no,no,aug,64,-1,0,0,,0,1,0,0.0,8.85879510585745,1.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
48,blue-collar,married,no,no,no,aug,61,-1,0,0,,0,1,0,0.0,8.993675786759683,5.0,1,0,False,False,False,True,False,True,False,False,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
51,management,married,no,yes,no,jun,14,-1,0,0,,1,1,0,0.0,9.483948874696605,3.0,1,1,False,False,False,False,False,True,False,False,False,0,0,False,False,False,False,False,False,True,False,False,False,False,False
45,blue-collar,single,no,no,yes,jul,171,-1,0,0,,1,0,1,0.0,8.795733605950735,2.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
35,self-employed,single,no,yes,no,may,19,-1,0,0,,1,1,0,0.0,8.857941984804711,8.0,1,1,False,False,False,False,False,True,False,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
63,self-employed,married,no,no,no,mar,56,-1,0,0,,0,1,0,0.0,8.92399074475818,2.0,1,0,False,False,False,True,False,False,False,True,False,1,0,False,False,False,False,False,False,False,True,False,False,False,False
35,blue-collar,married,no,yes,yes,apr,332,335,0,1,335.0,1,1,1,0.6931471805599453,8.870522545103873,2.0,0,0,True,False,False,True,False,False,True,False,False,0,0,True,False,False,False,False,False,False,False,False,False,False,False
25,student,single,no,yes,no,may,264,351,0,1,351.0,1,1,0,1.6094379124341005,9.078864009187797,1.0,0,0,True,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
26,self-employed,married,no,yes,yes,may,439,-1,0,0,,1,1,1,0.0,8.901230352110781,4.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
29,management,single,no,no,no,apr,99,274,0,1,274.0,0,1,0,1.6094379124341005,8.84505705350085,1.0,0,0,False,True,False,True,False,False,False,True,False,0,0,True,False,False,False,False,False,False,False,False,False,False,False
26,management,married,no,no,no,may,35,-1,0,0,,0,1,0,0.0,8.939056445334039,3.0,1,1,False,False,False,False,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
26,blue-collar,single,no,yes,no,apr,242,-1,0,0,,1,1,0,0.0,9.160940021681055,1.0,1,0,False,False,False,True,False,False,True,False,False,0,0,True,False,False,False,False,False,False,False,False,False,False,False
23,management,single,no,yes,no,may,278,-1,0,0,,1,1,0,0.0,9.15419321135318,6.0,1,1,False,False,False,False,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
51,management,single,no,no,no,feb,143,294,0,1,294.0,0,1,0,0.6931471805599453,9.002824076547672,5.0,0,0,True,False,False,True,False,False,False,False,True,0,0,False,False,False,True,False,False,False,False,False,False,False,False
51,blue-collar,married,no,yes,no,jun,37,-1,0,0,,1,1,0,0.0,8.911529941736559,1.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,True,False,False,False,False,False
43,technician,married,no,yes,no,may,111,-1,0,0,,1,1,0,0.0,9.126197603863757,2.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
81,retired,divorced,no,no,no,aug,163,-1,0,0,,0,1,0,0.0,9.320986892063246,3.0,1,0,False,False,False,True,False,True,False,False,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
42,management,divorced,no,no,no,aug,101,-1,0,0,,0,1,0,0.0,8.976262255609193,2.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
41,services,married,no,yes,yes,jun,144,-1,0,0,,1,1,1,0.0,8.866440619526173,1.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,True,False,False,False,False,False
35,technician,single,no,no,no,sep,516,130,0,1,130.0,0,1,0,1.0986122886681098,8.858226439365012,2.0,0,0,True,False,False,True,False,False,True,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,True
32,management,married,no,no,yes,oct,71,-1,0,0,,1,1,1,0.0,9.684273769557766,1.0,1,1,False,False,False,False,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False
51,services,single,no,yes,no,jul,331,-1,0,0,,1,1,0,0.0,8.904086913938967,2.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
33,technician,married,no,yes,no,feb,122,-1,0,0,,1,1,0,0.0,9.98502145551739,5.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,True,False,False,False,False,False,False,False,False
38,self-employed,married,no,yes,no,may,110,-1,0,0,,1,1,0,0.0,8.871785969150645,5.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
48,retired,married,no,no,yes,jul,70,-1,0,0,,1,1,1,0.0,8.832441791585824,5.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
50,technician,divorced,no,yes,no,feb,68,-1,0,0,,1,0,1,0.0,8.787372988731876,8.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,True,False,False,False,False,False,False,False,False
39,blue-collar,single,no,yes,no,may,225,350,0,1,350.0,1,1,0,1.0986122886681098,8.905308661189288,7.0,0,0,True,False,False,False,True,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
30,services,single,no,yes,no,jul,161,-1,0,0,,1,0,0,0.0,8.831857935197906,2.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
39,technician,married,no,no,yes,nov,333,96,0,1,96.0,1,1,1,1.0986122886681098,8.833025307284364,2.0,0,0,True,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False
35,technician,married,no,no,no,aug,104,-1,0,0,,0,1,0,0.0,8.893023494394711,8.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
41,technician,married,no,yes,no,feb,361,253,0,1,253.0,1,0,1,1.0986122886681098,8.775085935057266,1.0,0,0,True,False,False,True,False,False,True,False,False,0,0,False,False,False,True,False,False,False,False,False,False,False,False
41,admin.,married,no,yes,no,may,121,-1,0,0,,1,1,0,0.0,8.880029117468442,1.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
35,blue-collar,married,no,yes,no,nov,140,-1,0,0,,1,1,0,0.0,9.18266080286944,2.0,1,0,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False
43,management,married,no,yes,no,may,133,300,0,1,300.0,1,1,0,1.3862943611198906,8.840869624091395,1.0,0,0,True,False,False,True,False,True,False,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
27,services,married,no,yes,yes,may,364,-1,0,0,,1,1,1,0.0,9.00601857490256,1.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
32,technician,married,no,no,yes,aug,63,-1,0,0,,1,1,1,0.0,8.868413284672005,5.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
39,technician,divorced,no,yes,yes,apr,85,-1,0,0,,1,0,1,0.0,8.831857935197906,1.0,1,0,False,False,False,True,False,False,True,False,False,0,0,True,False,False,False,False,False,False,False,False,False,False,False
37,management,married,no,yes,no,jun,301,-1,0,0,,1,1,0,0.0,8.983941527941301,1.0,1,1,False,False,False,False,False,False,False,True,False,0,0,False,False,False,False,False,False,True,False,False,False,False,False
40,entrepreneur,married,no,yes,no,jul,50,-1,0,0,,1,1,0,0.0,8.998013113095823,2.0,1,0,False,False,False,False,True,False,True,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
33,blue-collar,married,no,yes,no,apr,249,-1,0,0,,1,1,0,0.0,8.88447171813916,1.0,1,0,False,False,False,True,False,False,True,False,False,0,0,True,False,False,False,False,False,False,False,False,False,False,False
29,management,married,no,yes,no,may,126,-1,0,0,,1,1,0,0.0,9.134107065976591,2.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
50,housemaid,married,no,no,no,jun,51,-1,0,0,,0,1,0,0.0,8.832441791585824,1.0,1,1,False,False,False,False,False,True,False,False,False,0,0,False,False,False,False,False,False,True,False,False,False,False,False
39,admin.,married,no,yes,no,may,374,-1,0,0,,1,1,0,0.0,8.894670262984233,2.0,1,0,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
32,technician,single,no,yes,no,nov,368,-1,0,0,,1,1,0,0.0,8.835937789319836,1.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False
49,management,married,no,no,no,aug,278,-1,0,0,,0,1,0,0.0,9.10364563330522,1.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
37,blue-collar,married,no,yes,no,may,566,-1,0,0,,1,1,0,0.0,8.85978949474541,7.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
57,blue-collar,married,yes,no,yes,jul,185,-1,0,0,,1,1,1,0.0,8.859931469616097,4.0,1,0,False,False,False,False,True,True,False,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
44,management,married,no,no,no,aug,167,-1,0,0,,0,0,0,0.0,8.831857935197906,2.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
36,self-employed,married,no,yes,no,jul,632,-1,0,0,,1,1,0,0.0,8.85907931788153,1.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
55,management,single,no,yes,no,may,328,-1,0,0,,1,1,0,0.0,8.863474306170954,2.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
40,admin.,married,no,yes,no,may,160,-1,0,0,,1,1,0,0.0,8.85907931788153,2.0,1,1,False,False,False,False,False,True,False,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
40,blue-collar,married,no,yes,yes,feb,241,262,0,1,262.0,1,1,1,1.3862943611198906,8.935245415029874,1.0,0,0,False,True,False,True,False,False,True,False,False,0,0,False,False,False,True,False,False,False,False,False,False,False,False
44,management,married,no,yes,no,may,471,174,0,1,174.0,1,1,0,2.5649493574615367,9.89862575311922,2.0,0,0,False,True,False,True,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
41,services,married,no,yes,no,jul,18,-1,0,0,,1,0,0,0.0,8.831857935197906,11.0,1,0,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
65,retired,married,no,no,no,feb,432,-1,0,0,,0,1,0,0.0,10.317912402015764,1.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,True,False,False,False,False,False,False,False,False
31,blue-collar,married,no,yes,no,may,265,-1,0,0,,1,1,0,0.0,8.837826364007704,1.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
48,blue-collar,married,no,no,yes,feb,101,-1,0,0,,1,1,1,0.0,9.56500329315396,2.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,True,False,False,False,False,False,False,False,False
55,retired,married,no,yes,no,jul,111,-1,0,0,,1,1,0,0.0,8.846496938558838,1.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
34,admin.,married,no,yes,no,may,551,-1,0,0,,1,1,0,0.0,8.886409166849282,2.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
