age,job,marital,default,housing,loan,day,month,duration,pdays,deposit,was_previously_contacted,pdays_contacted,has_debt,net_balance_indicator,financial_stress,previous_log1p,balance_log1p,campaign_capped,poutcome_is_unknown,contact_is_unknown,poutcome_failure,poutcome_other,poutcome_success,contact_cellular,contact_telephone,education_primary,education_secondary,education_tertiary,education_unknown
32,blue-collar,single,no,yes,no,7,may,275,342,0,1,342.0,1,1,0,1.6094379124341003,8.91139510724569,2.0,0,0,False,True,False,True,False,False,True,False,False
38,technician,married,no,no,no,8,aug,188,-1,0,0,,0,0,1,0.0,8.831711917821577,4.0,1,0,False,False,False,True,False,False,False,True,False
29,blue-collar,married,no,no,no,1,sep,367,91,0,1,91.0,0,1,0,1.6094379124341003,9.226115291091546,1.0,0,0,True,False,False,True,False,False,True,False,False
28,blue-collar,married,no,yes,no,28,may,78,-1,0,0,,1,1,0,0.0,8.848509300888079,4.0,1,1,False,False,False,False,False,True,False,False,False
33,management,single,no,no,no,22,aug,227,-1,0,0,,0,1,0,0.0,8.877660933593667,2.0,1,0,False,False,False,True,False,False,False,True,False
43,admin.,married,no,no,no,7,may,180,-1,0,0,,0,1,0,0.0,8.842171048611716,5.0,1,1,False,False,False,False,False,False,True,False,False
42,unemployed,divorced,no,no,no,28,jan,97,169,0,1,169.0,0,1,0,1.3862943611198906,8.936955604225226,1.0,0,0,True,False,False,True,False,False,True,False,False
33,management,married,no,yes,yes,6,feb,150,-1,0,0,,1,1,1,0.0,8.835210463664092,1.0,1,0,False,False,False,True,False,False,False,True,False
32,technician,single,no,no,no,11,aug,99,-1,0,0,,0,1,0,0.0,9.224834818126634,2.0,1,0,False,False,False,True,False,False,True,False,False
42,housemaid,single,no,no,no,28,jan,44,-1,0,0,,0,1,0,0.0,8.912877287669296,1.0,1,0,False,False,False,False,True,False,True,False,False
42,housemaid,married,no,yes,no,22,jul,98,-1,0,0,,1,1,0,0.0,9.31721973360328,1.0,1,0,False,False,False,True,False,True,False,False,False
29,blue-collar,single,no,yes,no,8,may,139,345,0,1,345.0,1,1,0,0.6931471805599453,8.865452825753623,1.0,0,0,False,True,False,True,False,False,True,False,False
27,management,single,no,yes,no,8,may,26,-1,0,0,,1,1,0,0.0,8.985445287623167,1.0,1,0,False,False,False,True,False,False,False,True,False
38,management,single,no,yes,no,20,apr,5,150,0,1,150.0,1,1,0,1.9459101490553132,9.649755919453895,3.0,0,0,True,False,False,False,True,False,False,True,False
45,entrepreneur,married,no,yes,no,28,jul,90,-1,0,0,,1,1,0,0.0,8.900685318713995,11.0,1,0,False,False,False,False,True,True,False,False,False
32,management,single,no,no,no,5,aug,200,717,0,1,717.0,0,1,0,1.6094379124341003,8.97790377375038,1.0,0,0,True,False,False,True,False,False,False,True,False
33,technician,married,no,yes,no,20,apr,137,272,0,1,272.0,1,1,0,1.0986122886681098,9.362116806941977,1.0,0,0,True,False,False,True,False,False,True,False,False
48,technician,married,no,yes,no,29,may,150,-1,0,0,,1,1,0,0.0,8.868554040531201,4.0,1,1,False,False,False,False,False,False,True,False,False
53,blue-collar,married,no,yes,no,26,may,197,-1,0,0,,1,1,0,0.0,8.96482339168508,2.0,1,1,False,False,False,False,False,False,True,False,False
23,technician,single,no,yes,no,7,may,560,367,0,1,367.0,1,1,0,0.6931471805599453,8.865029186687766,3.0,0,0,False,True,False,True,False,False,False,False,True
41,blue-collar,married,no,yes,no,13,may,488,-1,0,0,,1,1,0,0.0,8.86007342433278,1.0,1,1,False,False,False,False,False,False,True,False,False
41,admin.,single,no,yes,no,15,may,172,350,0,1,350.0,1,1,0,0.6931471805599453,9.088285725968877,2.0,0,0,True,False,False,True,False,False,True,False,False
50,services,married,no,yes,no,9,may,388,-1,0,0,,1,1,0,0.0,8.863191340690854,2.0,1,1,False,False,False,False,False,False,False,True,False
28,blue-collar,single,no,yes,no,20,apr,204,-1,0,0,,1,1,0,0.0,8.969541885423252,3.0,1,0,False,False,False,True,False,False,True,False,False
54,retired,divorced,no,no,no,16,jul,771,-1,0,0,,0,1,0,0.0,9.170559501964338,1.0,1,0,False,False,False,True,False,False,True,False,False
38,services,divorced,no,yes,yes,29,may,118,-1,0,0,,1,1,1,0.0,8.845201135339584,3.0,1,1,False,False,False,False,False,True,False,False,False
27,self-employed,married,no,yes,no,14,apr,163,271,0,1,271.0,1,1,0,1.0986122886681098,9.7323432963323,3.0,0,0,True,False,False,True,False,False,False,True,False
54,management,married,no,no,no,4,may,150,-1,0,0,,0,1,0,0.0,8.989319566042951,5.0,1,0,False,False,False,False,True,False,False,True,False
28,services,single,no,yes,no,7,may,128,-1,0,0,,1,1,0,0.0,8.85609105525229,1.0,1,0,False,False,False,True,False,False,True,False,False
32,technician,single,no,yes,no,15,may,439,175,0,1,175.0,1,1,0,1.3862943611198906,9.05473863988161,1.0,0,0,False,True,False,True,False,False,False,True,False
39,services,married,no,no,no,6,jun,78,-1,0,0,,0,1,0,0.0,8.861633597686627,2.0,1,1,False,False,False,False,False,False,True,False,False
29,technician,single,no,no,no,3,feb,206,-1,0,0,,0,1,0,0.0,8.834482608620677,3.0,1,0,False,False,False,True,False,False,True,False,False
46,admin.,single,no,yes,no,11,may,289,-1,0,0,,1,1,0,0.0,8.875566691990551,5.0,1,0,False,False,False,True,False,False,False,False,True
37,entrepreneur,married,no,yes,yes,16,jul,46,-1,0,0,,1,1,1,0.0,8.833025307284364,1.0,1,0,False,False,False,True,False,True,False,False,False
30,management,married,no,yes,no,20,jun,11,-1,0,0,,1,0,1,0.0,8.794673401383422,6.0,1,1,False,False,False,False,False,False,False,True,False
41,blue-collar,married,no,yes,yes,12,may,313,-1,0,0,,1,1,1,0.0,8.895355616996392,2.0,1,0,False,False,False,True,False,False,True,False,False
39,unemployed,married,no,no,no,20,jun,264,-1,0,0,,0,1,0,0.0,9.048174321385792,6.0,1,1,False,False,False,False,False,False,True,False,False
38,blue-collar,married,no,yes,no,29,may,225,-1,0,0,,1,1,0,0.0,8.93102321585603,3.0,1,1,False,False,False,False,False,True,False,False,False
55,management,single,no,no,no,25,aug,340,-1,0,0,,0,1,0,0.0,9.029657471850737,5.0,1,0,False,False,False,True,False,False,False,True,False
29,services,single,no,no,no,3,jul,97,-1,0,0,,0,1,0,0.0,8.928507824313293,1.0,1,1,False,False,False,False,False,False,True,False,False
36,technician,single,no,yes,no,6,may,341,-1,0,0,,1,0,1,0.0,8.829665432675236,3.0,1,1,False,False,False,False,False,False,True,False,False
60,blue-collar,married,no,yes,yes,15,may,781,178,0,1,178.0,1,1,1,1.3862943611198906,8.833899942908635,4.0,0,0,True,False,False,True,False,True,False,False,False
43,services,divorced,no,yes,no,20,apr,580,-1,0,0,,1,0,1,0.0,8.789050713521046,4.0,1,0,False,False,False,True,False,False,True,False,False
45,blue-collar,married,no,yes,no,24,jul,137,-1,0,0,,1,0,0,0.0,8.831857935197906,1.0,1,0,False,False,False,True,False,True,False,False,False
36,management,divorced,no,yes,no,13,may,62,-1,0,0,,1,0,1,0.0,8.677780256064185,3.0,1,0,False,False,False,True,False,False,False,True,False
53,blue-collar,married,no,yes,no,7,may,407,-1,0,0,,1,0,0,0.0,8.831857935197906,2.0,1,0,False,False,False,True,False,False,True,False,False
41,self-employed,married,no,no,no,5,jun,333,-1,0,0,,0,1,0,0.0,8.834773814213882,1.0,1,1,False,False,False,False,False,False,True,False,False
51,blue-collar,married,no,no,no,8,aug,237,-1,0,0,,0,1,0,0.0,8.929170383139624,4.0,1,0,False,False,False,True,False,False,True,False,False
34,blue-collar,married,no,yes,yes,28,may,157,-1,0,0,,1,0,1,0.0,8.823353485113792,2.0,1,1,False,False,False,False,False,False,True,False,False
29,management,single,no,no,no,5,feb,217,-1,0,0,,0,1,0,0.0,8.94767606249969,1.0,1,0,False,False,False,True,False,False,False,True,False
35,self-employed,single,no,yes,no,19,nov,220,-1,0,0,,1,1,0,0.0,8.961879012677683,2.0,1,0,False,False,False,True,False,False,True,False,False
40,management,married,no,no,yes,2,jul,196,-1,0,0,,1,0,1,0.0,8.822616945344176,1.0,1,0,False,False,False,True,False,False,False,True,False
26,student,single,no,yes,no,15,may,55,368,0,1,368.0,1,1,0,0.6931471805599453,8.921324076511265,1.0,0,0,True,False,False,True,False,False,False,True,False
32,technician,single,no,yes,no,22,aug,239,-1,0,0,,1,1,0,0.0,8.859931469616097,2.0,1,0,False,False,False,True,False,False,False,True,False
31,technician,married,no,no,no,27,aug,651,-1,0,0,,0,1,0,0.0,8.83346272071993,2.0,1,0,False,False,False,True,False,False,False,True,False
39,management,single,no,no,no,12,jun,66,-1,0,0,,0,1,0,0.0,8.84922702143852,1.0,1,1,False,False,False,False,False,False,True,False,False
30,technician,married,no,no,yes,14,jul,72,-1,0,0,,1,1,1,0.0,8.895492631451633,4.0,1,0,False,False,False,True,False,False,True,False,False
40,technician,married,no,no,no,12,jun,52,-1,0,0,,0,1,0,0.0,9.630891117502388,6.0,1,1,False,False,False,False,False,False,True,False,False
32,blue-collar,married,no,yes,no,20,may,205,-1,0,0,,1,1,0,0.0,8.861491864286915,2.0,1,1,False,False,False,False,False,True,False,False,False
46,admin.,single,no,yes,no,29,may,609,-1,0,0,,1,1,0,0.0,9.035153304082828,1.0,1,1,False,False,False,False,False,False,True,False,False
41,technician,married,no,yes,no,30,may,62,-1,0,0,,1,1,0,0.0,9.194109358865765,3.0,1,1,False,False,False,False,False,False,True,False,False
35,entrepreneur,single,no,yes,no,19,nov,147,-1,0,0,,1,1,0,0.0,8.950921764797261,1.0,1,0,False,False,False,True,False,False,True,False,False
40,unemployed,single,no,yes,no,21,may,465,-1,0,0,,1,1,0,0.0,9.058703197313223,11.0,1,1,False,False,False,False,False,False,True,False,False
58,management,married,no,no,no,5,feb,398,189,0,1,189.0,0,0,1,2.5649493574615367,8.774467601446593,4.0,0,0,False,False,True,False,True,False,True,False,False
48,blue-collar,married,no,yes,yes,18,nov,246,162,0,1,162.0,1,1,1,0.6931471805599453,8.862625169408922,1.0,0,0,True,False,False,True,False,True,False,False,False
37,technician,single,no,no,no,7,may,416,-1,0,0,,0,1,0,0.0,8.853093836138493,2.0,1,1,False,False,False,False,False,False,False,True,False
59,management,divorced,no,no,no,26,may,140,-1,0,0,,0,1,0,0.0,8.84361509218395,1.0,1,0,False,False,False,True,False,False,False,True,False
33,blue-collar,married,no,yes,no,17,apr,377,-1,0,0,,1,1,0,0.0,8.860924729719041,1.0,1,0,False,False,False,True,False,False,True,False,False
36,admin.,married,no,yes,no,17,jul,330,-1,0,0,,1,1,0,0.0,9.007367027451355,3.0,1,0,False,False,False,True,False,False,True,False,False
40,blue-collar,married,no,yes,no,21,jul,250,-1,0,0,,1,0,1,0.0,8.823058934301647,1.0,1,0,False,False,False,True,False,False,True,False,False
53,admin.,single,no,yes,no,7,may,176,322,0,1,322.0,1,0,0,1.791759469228055,8.831857935197906,1.0,0,0,False,True,False,True,False,True,False,False,False
32,admin.,divorced,no,yes,yes,26,may,130,-1,0,0,,1,0,1,0.0,8.782322859397507,3.0,1,1,False,False,False,False,False,False,True,False,False
32,blue-collar,married,no,yes,no,17,apr,131,-1,0,0,,1,1,0,0.0,9.030376034755907,2.0,1,0,False,False,False,True,False,True,False,False,False
43,services,divorced,no,yes,no,17,nov,229,-1,0,0,,1,1,0,0.0,9.128262260940575,1.0,1,0,False,False,False,True,False,False,False,False,True
30,services,single,no,yes,yes,4,jun,29,-1,0,0,,1,1,1,0.0,8.938794081433805,1.0,1,1,False,False,False,False,False,False,True,False,False
31,admin.,married,no,yes,no,8,apr,213,-1,0,0,,1,1,0,0.0,8.960596138864794,4.0,1,0,False,False,False,True,False,False,True,False,False
35,unemployed,single,no,yes,no,13,may,409,-1,0,0,,1,1,0,0.0,9.101083386039234,2.0,1,0,False,False,False,True,False,False,True,False,False
39,services,married,no,yes,yes,28,may,104,-1,0,0,,1,0,1,0.0,8.678971846978863,2.0,1,1,False,False,False,False,False,False,True,False,False
57,management,married,no,yes,no,8,jul,96,-1,0,0,,1,1,0,0.0,8.832587702434553,1.0,1,0,False,False,False,True,False,False,False,True,False
33,self-employed,divorced,no,no,yes,18,nov,134,-1,0,0,,1,1,1,0.0,8.89604050162011,1.0,1,0,False,False,False,True,False,False,False,True,False
35,management,married,no,yes,no,18,nov,378,-1,0,0,,1,1,0,0.0,8.839566503657949,1.0,1,0,False,False,False,True,False,False,True,False,False
53,management,married,no,no,no,19,nov,299,107,0,1,107.0,0,1,0,1.0986122886681098,9.15133319139615,4.0,0,0,True,False,False,True,False,False,False,True,False
50,entrepreneur,married,no,no,no,16,apr,198,-1,0,0,,0,1,0,0.0,8.949365142352965,1.0,1,0,False,False,False,True,False,False,True,False,False
46,unemployed,married,no,no,no,18,nov,641,-1,0,0,,0,1,0,0.0,10.053888353203654,1.0,1,0,False,False,False,True,False,False,True,False,False
35,management,single,no,yes,no,30,may,166,-1,0,0,,1,1,0,0.0,8.927446816256198,2.0,1,1,False,False,False,False,False,False,False,True,False
56,retired,married,no,yes,no,15,may,189,-1,0,0,,1,1,0,0.0,9.076008659180891,1.0,1,1,False,False,False,False,False,False,True,False,False
54,admin.,divorced,no,yes,yes,4,feb,330,182,0,1,182.0,1,0,1,1.3862943611198906,8.831857935197906,1.0,0,0,False,False,True,True,False,False,True,False,False
56,services,married,no,no,yes,17,nov,107,117,0,1,117.0,1,1,1,1.3862943611198906,8.987071812848821,1.0,0,0,True,False,False,True,False,False,True,False,False
43,management,married,no,no,no,6,aug,120,-1,0,0,,0,1,0,0.0,8.851520271691061,2.0,1,0,False,False,False,True,False,False,False,True,False
40,technician,married,no,yes,no,18,nov,241,182,0,1,182.0,1,1,0,0.6931471805599453,9.55831760021172,2.0,0,0,True,False,False,True,False,False,True,False,False
38,management,married,no,yes,no,2,jun,221,-1,0,0,,1,0,1,0.0,8.796338932845732,2.0,1,1,False,False,False,False,False,False,False,True,False
43,management,married,no,no,no,28,jan,152,-1,0,0,,0,1,0,0.0,8.858084222199162,1.0,1,0,False,False,False,True,False,False,False,True,False
46,technician,married,no,yes,no,15,jul,59,-1,0,0,,1,1,0,0.0,9.040619097157967,2.0,1,0,False,False,False,True,False,False,True,False,False
29,blue-collar,married,no,yes,no,18,jun,164,-1,0,0,,1,0,1,0.0,8.745761999375512,3.0,1,1,False,False,False,False,False,False,True,False,False
33,technician,single,no,yes,no,15,may,163,359,0,1,359.0,1,1,0,0.6931471805599453,8.959183074206774,5.0,0,0,True,False,False,True,False,False,True,False,False
49,technician,married,no,no,no,30,jul,47,-1,0,0,,0,1,0,0.0,8.979668554241181,2.0,1,0,False,False,False,False,True,False,True,False,False
53,blue-collar,divorced,no,yes,no,11,may,321,-1,0,0,,1,1,0,0.0,8.921190556249368,2.0,1,0,False,False,False,True,False,False,True,False,False
54,retired,single,no,no,no,9,jun,42,-1,0,0,,0,1,0,0.0,8.938006576471201,2.0,1,1,False,False,False,False,False,True,False,False,False
33,technician,married,no,yes,no,30,jan,272,270,0,1,270.0,1,1,0,0.6931471805599453,8.89959435992585,1.0,0,0,False,True,False,True,False,False,True,False,False
39,management,married,no,no,no,21,aug,294,-1,0,0,,0,1,0,0.0,9.013351778138825,3.0,1,0,False,False,False,True,False,False,False,True,False
38,admin.,single,no,yes,no,13,may,386,-1,0,0,,1,1,0,0.0,8.894944460956886,1.0,1,1,False,False,False,False,False,False,False,False,True
49,admin.,married,no,no,yes,9,jul,51,-1,0,0,,1,1,1,0.0,8.855948534052018,1.0,1,0,False,False,False,True,False,False,True,False,False
33,technician,married,no,no,no,19,aug,78,-1,0,0,,0,0,0,0.0,8.831857935197906,3.0,1,0,False,False,False,True,False,False,True,False,False
59,admin.,married,no,no,no,31,jul,10,-1,0,0,,0,1,0,0.0,9.309733115854218,2.0,1,0,False,False,False,False,True,False,True,False,False
35,admin.,married,no,yes,no,20,nov,219,133,0,1,133.0,1,1,0,0.6931471805599453,8.93247660846174,7.0,0,0,True,False,False,True,False,False,True,False,False
40,technician,married,no,yes,no,12,aug,226,-1,0,0,,1,1,0,0.0,9.05543941075822,8.0,1,0,False,False,False,True,False,False,True,False,False
31,services,single,no,no,no,7,may,246,-1,0,0,,0,0,1,0.0,8.825265953515752,2.0,1,1,False,False,False,False,False,False,True,False,False
35,technician,married,no,yes,no,20,nov,67,-1,0,0,,1,1,0,0.0,8.889997357284841,2.0,1,0,False,False,False,True,False,False,True,False,False
42,blue-collar,married,no,yes,no,3,feb,216,271,0,1,271.0,1,0,1,1.791759469228055,8.817594036275793,4.0,0,0,True,False,False,True,False,True,False,False,False
55,self-employed,married,no,yes,no,20,nov,142,174,0,1,174.0,1,1,0,1.0986122886681098,9.852615222162372,2.0,0,0,True,False,False,True,False,False,True,False,False
33,blue-collar,married,no,yes,no,2,jun,122,-1,0,0,,1,1,0,0.0,8.887928819003305,1.0,1,1,False,False,False,False,False,False,True,False,False
31,technician,single,no,no,no,15,jun,95,-1,0,0,,0,1,0,0.0,8.9641840463529,1.0,1,0,False,False,False,True,False,False,False,True,False
30,technician,single,no,no,no,20,aug,45,-1,0,0,,0,1,0,0.0,8.844336332748933,1.0,1,1,False,False,False,False,False,False,True,False,False
30,blue-collar,single,no,no,no,21,nov,429,-1,0,0,,0,1,0,0.0,8.887928819003305,1.0,1,0,False,False,False,True,False,True,False,False,False
37,blue-collar,married,no,yes,no,2,apr,473,-1,0,0,,1,0,0,0.0,8.831857935197906,1.0,1,0,False,False,False,True,False,False,True,False,False
30,technician,single,no,no,no,22,aug,34,-1,0,0,,0,0,0,0.0,8.831857935197906,2.0,1,0,False,False,False,True,False,False,False,True,False
47,admin.,married,no,yes,yes,14,may,339,-1,0,0,,1,1,1,0.0,8.946114375560743,1.0,1,1,False,False,False,False,False,False,True,False,False
41,technician,married,no,yes,no,6,may,33,-1,0,0,,1,0,1,0.0,8.829665432675236,1.0,1,0,False,False,False,True,False,False,False,True,False
44,technician,married,no,yes,no,8,may,262,-1,0,0,,1,1,0,0.0,8.851377097519439,3.0,1,0,False,False,False,True,False,False,True,False,False
59,management,married,no,no,no,28,aug,91,-1,0,0,,0,1,0,0.0,9.040026434306505,5.0,1,0,False,False,False,False,True,False,False,True,False
29,technician,married,no,yes,no,21,jul,260,-1,0,0,,1,0,1,0.0,8.68929604801586,1.0,1,0,False,False,False,True,False,False,True,False,False
51,services,married,no,yes,no,19,may,131,-1,0,0,,1,1,0,0.0,9.658545633760506,1.0,1,1,False,False,False,False,False,True,False,False,False
32,blue-collar,married,no,yes,no,21,may,173,-1,0,0,,1,1,0,0.0,8.83811659764782,2.0,1,1,False,False,False,False,False,False,True,False,False
36,blue-collar,married,no,yes,no,4,jun,38,-1,0,0,,1,1,0,0.0,8.851520271691061,2.0,1,1,False,False,False,False,False,False,True,False,False
30,management,married,no,no,no,18,jul,146,-1,0,0,,0,1,0,0.0,8.992681750892542,2.0,1,0,False,False,False,True,False,False,False,True,False
34,housemaid,married,no,no,no,25,may,112,-1,0,0,,0,1,0,0.0,9.801897696774494,1.0,1,0,False,False,False,True,False,False,False,True,False
42,blue-collar,married,no,yes,no,17,apr,177,-1,0,0,,1,1,0,0.0,9.08839870117094,3.0,1,0,False,False,False,True,False,True,False,False,False
37,technician,married,no,yes,no,2,feb,247,269,0,1,269.0,1,1,0,1.3862943611198906,8.90150275745161,2.0,0,0,True,False,False,True,False,False,True,False,False
42,blue-collar,single,no,no,no,7,jul,88,-1,0,0,,0,1,0,0.0,8.891236429516061,3.0,1,0,False,False,False,True,False,False,True,False,False
31,services,married,no,yes,no,31,jul,543,-1,0,0,,1,0,1,0.0,8.819813136232225,13.0,1,0,False,False,False,True,False,False,False,False,True
34,admin.,single,no,yes,no,28,jul,76,-1,0,0,,1,1,0,0.0,8.841158975945264,2.0,1,0,False,False,False,True,False,False,False,True,False
32,self-employed,married,no,no,no,21,nov,221,-1,0,0,,0,1,0,0.0,9.969790141790192,7.0,1,0,False,False,False,True,False,False,False,True,False
46,technician,divorced,no,yes,no,14,may,566,-1,0,0,,1,1,0,0.0,9.240287448344136,2.0,1,1,False,False,False,False,False,False,True,False,False
32,blue-collar,married,no,yes,no,19,may,67,-1,0,0,,1,1,0,0.0,8.977777598745481,1.0,1,1,False,False,False,False,False,True,False,False,False
37,admin.,single,no,no,yes,10,jul,259,-1,0,0,,1,0,1,0.0,8.79300509129753,1.0,1,0,False,False,False,True,False,False,True,False,False
39,management,married,no,no,no,26,aug,94,-1,0,0,,0,1,0,0.0,8.875985891325971,13.0,1,0,False,False,False,True,False,False,False,True,False
37,management,single,no,no,yes,4,feb,258,-1,0,0,,1,1,1,0.0,8.92319149068606,6.0,1,0,False,False,False,True,False,False,True,False,False
32,self-employed,married,no,no,no,22,aug,398,-1,0,0,,0,1,0,0.0,8.846640813100485,5.0,1,0,False,False,False,True,False,False,False,True,False
41,blue-collar,married,no,yes,no,8,may,10,-1,0,0,,1,1,0,0.0,8.862483576488332,2.0,1,1,False,False,False,False,False,False,True,False,False
50,self-employed,married,no,yes,no,15,apr,107,148,0,1,148.0,1,1,0,1.6094379124341003,8.860924729719041,1.0,0,0,True,False,False,True,False,False,False,True,False
57,management,married,no,no,no,30,sep,585,-1,0,0,,0,0,0,0.0,8.831857935197906,1.0,1,0,False,False,False,True,False,False,False,False,True
37,admin.,single,no,yes,no,7,may,28,289,0,1,289.0,1,1,0,1.791759469228055,8.835064935031076,2.0,0,0,True,False,False,True,False,False,True,False,False
56,entrepreneur,divorced,no,no,no,14,aug,47,-1,0,0,,0,1,0,0.0,8.857657449306988,2.0,1,0,False,False,False,True,False,False,True,False,False
37,unemployed,married,no,no,no,29,jan,124,-1,0,0,,0,1,0,0.0,9.360310898552477,1.0,1,0,False,False,False,True,False,False,True,False,False
32,blue-collar,married,no,yes,no,6,may,169,-1,0,0,,1,0,1,0.0,8.830981510952498,2.0,1,0,False,False,False,True,False,True,False,False,False
30,management,single,no,no,no,19,nov,258,-1,0,0,,0,1,0,0.0,10.17378182963667,2.0,1,0,False,False,False,True,False,False,False,True,False
27,blue-collar,single,no,yes,no,30,may,435,-1,0,0,,1,1,0,0.0,9.42641902556827,2.0,1,1,False,False,False,False,False,False,True,False,False
36,management,married,no,no,no,30,jul,105,-1,0,0,,0,1,0,0.0,9.509703949201802,4.0,1,0,False,False,False,True,False,False,False,True,False
34,management,single,no,no,no,31,aug,72,98,0,1,98.0,0,1,0,0.6931471805599453,8.935377071932177,2.0,0,0,True,False,False,True,False,False,False,True,False
53,services,married,no,no,no,28,may,152,-1,0,0,,0,1,0,0.0,8.838986793496787,1.0,1,1,False,False,False,False,False,True,False,False,False
58,management,married,no,yes,no,21,aug,676,-1,0,0,,1,1,0,0.0,8.872907674259846,8.0,1,0,False,False,False,True,False,False,False,True,False
31,admin.,single,no,yes,yes,4,jun,173,-1,0,0,,1,1,1,0.0,8.89370997756851,13.0,1,1,False,False,False,False,False,False,True,False,False
38,services,married,no,no,no,17,jun,33,-1,0,0,,0,1,0,0.0,9.00724451596575,2.0,1,1,False,False,False,False,False,False,True,False,False
32,management,single,no,no,yes,24,jul,869,-1,0,0,,1,1,1,0.0,8.915432254432663,1.0,1,0,False,False,False,True,False,False,False,True,False
31,services,married,no,yes,yes,9,jul,219,-1,0,0,,1,1,1,0.0,8.891098830616636,1.0,1,0,False,False,False,True,False,False,True,False,False
59,admin.,divorced,no,yes,yes,20,may,171,-1,0,0,,1,0,1,0.0,8.82585367025321,1.0,1,1,False,False,False,False,False,False,True,False,False
41,blue-collar,married,no,yes,no,20,apr,10,-1,0,0,,1,1,0,0.0,8.895355616996392,6.0,1,0,False,False,False,True,False,True,False,False,False
33,technician,married,no,yes,no,18,nov,85,-1,0,0,,1,1,0,0.0,9.251578279992428,2.0,1,0,False,False,False,True,False,False,True,False,False
52,management,married,no,yes,no,21,nov,294,116,0,1,116.0,1,1,0,1.3862943611198906,9.135293497653272,1.0,0,0,True,False,False,True,False,False,False,True,False
36,entrepreneur,married,no,yes,no,12,may,63,-1,0,0,,1,1,0,0.0,8.857372832825773,5.0,1,1,False,False,False,False,False,True,False,False,False
37,management,married,no,no,no,27,aug,155,-1,0,0,,0,1,0,0.0,8.843470781627381,3.0,1,0,False,False,False,True,False,False,True,False,False
39,services,single,no,yes,no,14,may,149,-1,0,0,,1,1,0,0.0,8.97423821949758,1.0,1,0,False,False,False,True,False,False,True,False,False
36,management,married,no,no,no,25,aug,425,-1,0,0,,0,1,0,0.0,9.280146246220145,6.0,1,0,False,False,False,True,False,False,False,True,False
30,management,married,no,no,no,17,nov,375,-1,0,0,,0,1,0,0.0,9.411647228681218,1.0,1,0,False,False,False,True,False,False,False,True,False
32,management,single,no,no,no,22,aug,72,-1,0,0,,0,1,0,0.0,8.834336974017637,4.0,1,0,False,False,False,True,False,False,False,True,False
47,blue-collar,married,no,no,no,11,aug,53,-1,0,0,,0,1,0,0.0,9.29550838434606,5.0,1,0,False,False,False,True,False,True,False,False,False
38,management,single,no,yes,no,6,may,17,169,0,1,169.0,1,1,0,1.0986122886681098,8.892336539638013,3.0,0,0,True,False,False,True,False,False,False,True,False
51,management,married,no,no,no,11,aug,39,-1,0,0,,0,1,0,0.0,8.886547412512042,2.0,1,0,False,False,False,True,False,False,False,True,False
27,services,single,no,no,yes,7,jul,232,-1,0,0,,1,1,1,0.0,8.869960510523953,1.0,1,0,False,False,False,True,False,False,True,False,False
58,retired,single,no,yes,no,13,may,425,-1,0,0,,1,1,0,0.0,9.019179866515024,2.0,1,0,False,False,False,True,False,False,False,True,False
56,management,married,no,no,no,5,jun,103,-1,0,0,,0,1,0,0.0,9.588502797556337,2.0,1,1,False,False,False,False,False,True,False,False,False
40,blue-collar,married,no,yes,no,20,apr,1156,-1,0,0,,1,1,0,0.0,9.102532419341877,3.0,1,0,False,False,False,True,False,True,False,False,False
47,entrepreneur,married,no,no,no,4,aug,299,-1,0,0,,0,1,0,0.0,8.877242435993919,2.0,1,0,False,False,False,True,False,False,True,False,False
23,blue-collar,single,no,yes,no,16,may,498,-1,0,0,,1,1,0,0.0,8.847072312567807,2.0,1,1,False,False,False,False,False,False,True,False,False
46,blue-collar,married,no,yes,yes,11,may,50,277,0,1,277.0,1,1,1,1.0986122886681098,9.1539816383068,3.0,0,0,True,False,False,True,False,False,True,False,False
57,services,married,no,no,no,17,jul,167,-1,0,0,,0,1,0,0.0,8.894533135798554,1.0,1,0,False,False,False,False,True,True,False,False,False
40,services,married,no,yes,no,29,may,176,-1,0,0,,1,0,1,0.0,8.814776088545281,3.0,1,1,False,False,False,False,False,False,True,False,False
30,admin.,married,no,no,no,5,feb,693,-1,0,0,,0,1,0,0.0,8.872627365918836,2.0,1,0,False,False,False,True,False,False,False,True,False
58,retired,married,no,no,no,11,jun,199,-1,0,0,,0,1,0,0.0,9.387733135533384,6.0,1,1,False,False,False,False,False,True,False,False,False
36,blue-collar,divorced,no,yes,no,13,may,1052,-1,0,0,,1,1,0,0.0,8.931684110731714,1.0,1,1,False,False,False,False,False,False,True,False,False
37,blue-collar,married,no,yes,no,26,may,24,-1,0,0,,1,0,0,0.0,8.831857935197906,1.0,1,1,False,False,False,False,False,True,False,False,False
51,blue-collar,married,no,yes,yes,2,feb,438,-1,0,0,,1,1,1,0.0,9.09873819539488,4.0,1,0,False,False,False,True,False,True,False,False,False
30,blue-collar,single,no,yes,no,5,may,275,-1,0,0,,1,0,1,0.0,8.773229786032473,1.0,1,0,False,False,False,True,False,False,True,False,False
39,technician,married,no,no,no,28,may,589,28,0,1,28.0,0,1,0,1.0986122886681098,8.847503625923641,3.0,0,0,False,True,False,True,False,False,False,True,False
33,blue-collar,married,no,yes,no,23,may,304,-1,0,0,,1,1,0,0.0,8.9850695596458,2.0,1,1,False,False,False,False,False,False,True,False,False
